Farm_ID,State,District,Crop,Season,Farm_Area_Hectares,Rainfall_mm,Avg_Temperature_C,Humidity_pct,Sunlight_Hours_Day,Soil_pH,Soil_Moisture_pct,Nitrogen_kg_ha,Phosphorus_kg_ha,Potassium_kg_ha,Irrigation_Method,Fertilizer_kg_ha,Pesticide_Litre_ha,Seed_Quality_Score,Yield_Tonnes_Ha,Production_Tonnes,Market_Price_INR_Tonne,Total_Cost_INR,Revenue_INR,Profit_INR,Water_Used_m3,Water_Efficiency_t_per_1000m3,Disease_Pest_Risk_pct
FARM_1124,Andhra Pradesh,Chittoor,Maize,Kharif,7.3,535.6,26.5,79,5.3,7.66,44.6,146,33,57,Canal,196,3.5,72,5.4,41.85,17140,482918,717309,234391,5310.5,10.17,48.1
FARM_1125,Madhya Pradesh,Jabalpur,Maize,Kharif,11.8,825.4,37.1,76.7,5.1,6.54,66.9,120,46,51,Canal,176,3.9,76,6.92,87.21,17333,1152704,1511611,358907,5340.1,12.96,36.1
FARM_1126,Andhra Pradesh,Krishna,Groundnut,Kharif,7.5,913.7,26.3,76.8,6,5.6,53.7,89,51,38,Tube Well,183,4,75,5.61,42.35,17374,469617,735789,266172,6410.5,8.75,59
FARM_1127,Haryana,Ambala,Rice,Kharif,7.7,728,27,90.4,5.4,6.08,55.7,136,70,62,Drip,196,3.2,82,7.44,61.37,17402,782976,1067961,284985,6475.6,11.49,47.1
FARM_1128,Tamil Nadu,Thanjavur,Rice,Kharif,9.3,888.4,29.6,68.2,7.2,7.28,47.7,162,49,49,Rainfed,158,3.9,88,5.32,50.74,15215,585060,772009,186949,6239.4,8.53,51
FARM_1129,Madhya Pradesh,Bhopal,Cotton,Kharif,7.9,662.7,31,70,4.5,6.93,57,95,62,22,Tube Well,175,3.2,88,4.7,38.71,15825,460918,612586,151668,5551,8.47,54.4
FARM_1130,Karnataka,Belagavi,Soybean,Kharif,8.5,965.9,25.7,62.5,8.1,6.26,65.3,125,70,37,Sprinkler,185,3.2,88,6.08,47.03,17467,522583,821473,298890,6186.3,9.83,55.1
FARM_1131,Tamil Nadu,Coimbatore,Rice,Kharif,9.4,915.2,28.3,81.9,7,5.83,57.8,127,52,55,Sprinkler,137,4,86,5.92,54.34,17157,657973,932311,274338,5928.2,9.99,50.4
FARM_1132,Punjab,Jalandhar,Soybean,Kharif,7.2,684.8,26,74,5.7,6.41,65.8,97,58,39,Canal,204,3.4,79,6.54,44.8,19071,537634,854381,316747,6808.7,9.61,47.8
FARM_1133,Maharashtra,Solapur,Cotton,Kharif,6.6,800.6,28.9,76.9,7.3,7.22,82.5,129,46,45,Tube Well,159,4,91,5.24,35.92,16790,470098,603097,132999,5393.8,9.71,54.4
FARM_1134,Madhya Pradesh,Ujjain,Rice,Kharif,7.9,904.3,27.8,77.7,6.5,6.62,53.4,119,54,32,Drip,177,4.7,71,4.67,36.03,16720,384440,602422,217982,4511.5,10.35,49
FARM_1135,Karnataka,Dharwad,Cotton,Kharif,6.6,1153.7,28.8,75.9,5.9,6.93,58.3,111,50,30,Tube Well,177,3.4,77,5.44,36.38,15664,374053,569856,195803,6856.9,7.93,61.7
FARM_1136,Haryana,Hisar,Soybean,Kharif,7.4,851.4,27.8,58.6,7.7,7.45,69.3,78,46,37,Drip,136,4.9,78,2.66,20.04,15484,242902,310299,67397,5860.2,4.54,59.7
FARM_1137,Karnataka,Raichur,Groundnut,Kharif,6.3,1019.4,32.3,67.5,9.9,7.96,48.7,115,44,54,Canal,179,4.6,85,4.68,29.06,16776,343662,487511,143849,6604.9,7.09,68.2
FARM_1138,Karnataka,Shimoga,Rice,Kharif,7.1,862.7,31.9,61.1,7.7,6.24,57.3,147,72,59,Rainfed,169,4.2,86,5.18,35.51,19566,386755,694789,308034,5918.6,8.75,58.2
FARM_1139,Madhya Pradesh,Indore,Maize,Kharif,9.8,1036.1,27,70.1,7.4,6.2,48.4,122,78,56,Tube Well,187,4,73,6.29,66.71,13739,711196,916529,205333,5263.9,11.95,41.1
FARM_1140,Karnataka,Raichur,Cotton,Kharif,8.7,741.2,29.9,73.1,5.7,6.47,60.4,109,56,50,Sprinkler,175,3.9,81,5.56,50.91,17968,558306,914751,356445,5801.3,9.58,63.8
FARM_1141,Maharashtra,Solapur,Soybean,Kharif,5.7,965.8,28.9,67.7,8.7,6.72,57.4,139,61,34,Sprinkler,189,4.9,88,6,37.4,14861,439926,555801,115875,5792.9,10.36,55.8
FARM_1142,Andhra Pradesh,Krishna,Groundnut,Kharif,6.8,1053,23.3,68.3,7.3,7.02,46.8,106,43,43,Rainfed,195,3.5,79,5.68,42.55,17537,532395,746199,213804,7073.5,8.03,53
FARM_1143,Gujarat,Surat,Soybean,Kharif,7.7,704.1,28.9,56.7,8.8,6.53,64.6,120,47,39,Rainfed,250,4.1,77,7.05,53.57,16054,492075,860013,367938,5543.5,12.72,57.1
FARM_1144,Madhya Pradesh,Gwalior,Soybean,Kharif,9.2,804.5,31.8,73.6,9.5,6.71,62.5,126,54,41,Rainfed,209,3.3,70,4.75,42.45,14304,417646,607205,189559,6499.1,7.31,59.2
FARM_1145,Telangana,Rangareddy,Maize,Kharif,7.3,958,32.9,63.3,8.3,6.55,36.3,109,53,63,Canal,184,4,89,6.11,43.7,17996,566110,786425,220315,6672.7,9.16,49.6
FARM_1146,Andhra Pradesh,Guntur,Maize,Kharif,7.4,871.9,31.6,75.8,5.7,5.91,61.1,129,40,45,Tube Well,88,5,88,5.74,43.12,16517,507803,712213,204410,5501.7,10.43,49
FARM_1147,Telangana,Sangareddy,Soybean,Kharif,3,1045.2,28.7,74.6,6.6,7.37,58.5,114,47,59,Tube Well,186,3.2,93,7.03,21.94,16277,251342,357117,105775,5381.5,13.06,53.6
FARM_1148,Tamil Nadu,Coimbatore,Rice,Kharif,10.5,880.2,30.7,74.2,6.6,6.31,62.8,159,62,54,Rainfed,201,2.8,79,4.82,49.96,15716,605374,785171,179797,4402.8,10.95,49.3
FARM_1149,Haryana,Rohtak,Groundnut,Kharif,7.5,814.9,28.9,87.6,8,6.97,50,100,74,51,Sprinkler,211,3.6,85,5.97,44.27,17472,448210,773485,325275,7535.2,7.92,41.1
FARM_1150,Punjab,Amritsar,Rice,Kharif,9.2,817.8,29.1,77.2,8.5,7.41,49.2,87,41,47,Drip,142,4.2,89,5.5,50.68,16520,536507,837234,300727,6343,8.67,53.2
FARM_1151,Andhra Pradesh,Chittoor,Maize,Kharif,8,856.1,30.4,79.8,6.7,7.81,56.3,124,46,47,Drip,169,4.1,75,5.68,49.17,18752,679944,922036,242092,5712.9,9.94,51.2
FARM_1152,Haryana,Ambala,Rice,Kharif,9.6,1150.8,28.5,75.9,7.4,6.64,48.9,148,62,53,Rainfed,196,3,78,5.36,50.77,15253,542387,774395,232008,5100.2,10.51,39.6
FARM_1153,Maharashtra,Aurangabad,Maize,Kharif,8.8,983.8,28.2,63.8,8.5,6.78,45.3,119,82,45,Sprinkler,164,2.6,79,5.32,48.74,16400,523452,799336,275884,6376.8,8.34,69.2
FARM_1154,Karnataka,Mysuru,Cotton,Kharif,7.4,953.3,27.3,69.3,7,6.52,52.4,84,48,48,Rainfed,205,3.7,75,6.3,47.9,17024,595339,815450,220111,6054.8,10.4,61.4
FARM_1155,Maharashtra,Pune,Maize,Kharif,6.2,829,27.8,59.8,6.3,6.53,63.3,98,56,51,Drip,186,3.2,90,6.63,40.07,15398,482956,616998,134042,4937.3,13.43,50.7
FARM_1156,Uttar Pradesh,Varanasi,Groundnut,Kharif,5,897.1,32.3,55.6,8.1,6.91,50.9,124,57,54,Tube Well,141,2.7,71,5.82,28.7,14882,298783,427113,128330,5910.5,9.85,49.8
FARM_1157,Andhra Pradesh,Kurnool,Soybean,Kharif,7.3,928.1,26.8,74,8.5,6.73,52.6,130,60,43,Tube Well,184,4.3,83,5.41,40.86,15659,462170,639827,177657,6661.5,8.12,53.5
FARM_1158,Punjab,Bathinda,Rice,Kharif,7.8,978.8,25.9,69.8,7.4,6.78,70.1,131,57,53,Sprinkler,124,4.3,74,6.04,49.18,17027,589084,837388,248304,5792.6,10.43,50.8
FARM_1159,Haryana,Kurukshetra,Maize,Kharif,7.9,762.6,31.4,84.7,7.9,6.98,55.2,123,44,51,Sprinkler,213,3.9,86,6.38,50.8,17772,616791,902818,286027,4732.6,13.48,66.2
FARM_1160,Gujarat,Ahmedabad,Cotton,Kharif,8.7,862.1,27.8,81.5,6.3,7.39,58,155,58,45,Rainfed,185,3.4,87,5.88,55.04,16518,690540,909151,218611,6515.4,9.02,55.5
FARM_1161,Madhya Pradesh,Bhopal,Cotton,Kharif,8.5,1129.3,26.3,71.5,8.5,6.89,54.2,88,26,40,Canal,185,2.9,69,6.18,51.94,14340,566657,744820,178163,4139.8,14.93,57.9
FARM_1162,Telangana,Nalgonda,Maize,Kharif,10.6,801.5,27.4,73,7.1,6.54,60.2,97,37,51,Canal,113,4.8,85,4.29,46.32,16623,553113,769977,216864,5625.2,7.63,44.4
FARM_1163,Haryana,Rohtak,Cotton,Kharif,6,807.6,28.9,73.3,8.5,6.73,44.9,67,47,32,Sprinkler,238,3.6,78,4.98,27.38,16014,347233,438463,91230,6621.4,7.52,47.6
FARM_1164,Haryana,Ambala,Cotton,Kharif,9.8,568,24.9,83.5,7.9,6.58,55.4,106,33,40,Tube Well,199,3.6,80,4.95,51.49,17094,599825,880170,280345,6620.7,7.48,59.3
FARM_1165,Punjab,Jalandhar,Soybean,Kharif,10,916.4,29.1,78.7,5.6,7.69,64.2,131,61,44,Rainfed,163,3.5,78,6.68,70.64,13630,791246,962823,171577,5387.3,12.4,51.9
FARM_1166,Madhya Pradesh,Bhopal,Soybean,Kharif,8.7,895.4,27.3,88.6,8.9,7.26,56.8,146,63,49,Tube Well,196,3.3,85,5.22,45.5,16607,500481,755619,255138,5996,8.71,52
FARM_1167,Tamil Nadu,Thanjavur,Rice,Kharif,6.6,954,29.8,58.1,7.1,7.07,64.4,142,51,20,Rainfed,113,3.7,81,5.14,34.67,16010,377761,555067,177306,6535.8,7.86,68.9
FARM_1168,Andhra Pradesh,Guntur,Rice,Kharif,5.6,824.6,26.2,52,5.2,6.76,80.2,120,46,57,Drip,161,4,75,5.87,33,16461,411818,543213,131395,5149.6,11.4,39.7
FARM_1169,Tamil Nadu,Thanjavur,Rice,Kharif,9.2,892.5,34,71.1,8.4,5.87,65.9,88,69,34,Sprinkler,143,4.2,84,4.55,41.88,19189,521297,803635,282338,6112.3,7.44,44.9
FARM_1170,Haryana,Kurukshetra,Rice,Kharif,9,730.9,25.5,70.4,7.6,6.27,53.6,124,50,50,Drip,174,4.5,83,4.91,41.69,17117,466404,713608,247204,6791,7.23,47.7
FARM_1171,Punjab,Patiala,Cotton,Kharif,6.8,994.6,29.9,75,5.6,7.05,61.1,124,45,48,Rainfed,198,3.7,85,6.82,49.8,18612,571906,926878,354972,7071.4,9.64,61.4
FARM_1172,Telangana,Nalgonda,Rice,Kharif,7.7,847.3,24.5,64,7.2,6.44,46,97,55,42,Canal,121,4.1,79,6.09,45.71,17917,549158,818986,269828,6131.6,9.93,55.4
FARM_1173,Haryana,Kurukshetra,Cotton,Kharif,6.1,831.8,30.3,64.8,5.2,6.7,63,122,54,33,Rainfed,187,3.7,82,5.73,33.35,18244,389372,608437,219065,5310.4,10.79,53.9
FARM_1174,Maharashtra,Nagpur,Soybean,Kharif,10.9,740.1,26.4,63.7,7.8,6.67,45.6,117,67,59,Sprinkler,170,3.2,97,4.68,52.54,15867,578000,833652,255652,5076.1,9.22,52.1
FARM_1175,Uttar Pradesh,Varanasi,Maize,Kharif,10.4,714.3,28.5,71.4,7.2,6.5,51.4,105,37,56,Rainfed,162,3.9,75,4.86,49.76,18436,592892,917375,324483,6693.9,7.26,49.1
FARM_1176,Andhra Pradesh,Chittoor,Soybean,Kharif,10.1,961.9,27.4,79.2,8.2,6.72,59.7,125,42,43,Rainfed,185,3.8,68,4.71,46.04,17481,529158,804825,275667,5850.8,8.05,46.3
FARM_1177,Uttar Pradesh,Lucknow,Cotton,Kharif,11.6,803,29.6,68.2,8.9,6.48,57,114,27,61,Canal,168,4.7,77,5.11,51.43,16959,511249,872201,360952,6718.3,7.61,42.1
FARM_1178,Andhra Pradesh,Krishna,Cotton,Kharif,7.9,691.3,28.2,69.3,7.7,7.08,68.1,135,64,75,Tube Well,188,2.9,84,5.47,43.91,16679,526713,732375,205662,6451.6,8.48,46
FARM_1179,Andhra Pradesh,Chittoor,Rice,Kharif,9.1,765.6,27.6,68.2,7.1,6.38,50.6,118,55,53,Rainfed,159,4.2,84,5.34,51.35,17606,476266,904068,427802,6834.6,7.81,54.5
FARM_1180,Uttar Pradesh,Lucknow,Soybean,Kharif,8.9,664.1,26.9,80.5,8.3,6.44,57.2,101,45,34,Sprinkler,159,3.2,85,7.21,63.21,17525,686311,1107755,421444,6975.5,10.34,54
FARM_1181,Haryana,Kurukshetra,Cotton,Kharif,9.5,1109.9,25.5,82.6,7.1,7.06,59.5,116,32,60,Sprinkler,142,4.7,87,9.77,92.56,16633,978248,1539550,561302,6336,15.42,52
FARM_1182,Andhra Pradesh,Guntur,Maize,Kharif,12.3,763.1,24.3,70.8,7.4,7.2,64.6,116,58,41,Tube Well,180,3,88,4.92,58.88,16384,657349,964690,307341,7205.9,6.83,56.9
FARM_1183,Haryana,Ambala,Groundnut,Kharif,5.5,953.4,32.9,77.5,7.8,6.5,51.1,137,35,43,Sprinkler,177,4.4,78,6.28,32.5,16073,382364,522373,140009,6246.4,10.05,55.9
FARM_1184,Punjab,Jalandhar,Soybean,Kharif,8.7,938.7,28.2,67,7.8,6.53,51.1,119,58,52,Sprinkler,172,2.3,76,5.38,50.12,14944,668469,748993,80524,4690,11.47,59.7
FARM_1185,Madhya Pradesh,Gwalior,Soybean,Kharif,9.7,583.6,24.4,71.9,8.6,5.76,39.5,129,41,42,Canal,143,4.5,86,5.41,50.92,15809,545950,804994,259044,5898.4,9.17,60.4
FARM_1186,Haryana,Rohtak,Rice,Kharif,8.4,1005.6,29.4,64.2,7,6.03,60.9,131,52,42,Tube Well,178,3.4,90,5.94,50.95,16339,584594,832472,247878,7652.8,7.76,53.9
FARM_1187,Gujarat,Ahmedabad,Maize,Kharif,5.1,1181.6,30,65.8,7.1,6.9,53.3,119,67,42,Tube Well,233,4,83,6.41,30.48,16303,326882,496915,170033,6166.2,10.4,56
FARM_1188,Punjab,Ludhiana,Groundnut,Kharif,7.7,813.5,28,64.4,6.2,6.65,56.5,143,44,63,Drip,144,3.5,79,4.41,33.11,15011,407335,497014,89679,6011.2,7.34,52.7
FARM_1189,Punjab,Jalandhar,Rice,Kharif,7.3,828.6,27.7,58.6,7.5,6.61,74.6,101,48,32,Canal,157,4,82,4.39,28.33,16588,329087,469938,140851,4495.2,9.77,53.7
FARM_1190,Karnataka,Shimoga,Soybean,Kharif,6.5,962.7,26,82,7.4,6.37,72.5,122,55,63,Canal,220,4,83,6.47,44.72,16307,501476,729249,227773,6633.2,9.75,46.4
FARM_1191,Telangana,Nalgonda,Soybean,Kharif,11.7,663.8,29,73.2,5.1,6.75,61.9,105,56,28,Rainfed,150,4.8,89,6.47,85.56,16787,898574,1436296,537722,6752,9.58,43.5
FARM_1192,Haryana,Kurukshetra,Cotton,Kharif,6,724.3,29.1,71.9,7.6,6.64,56.7,120,57,47,Sprinkler,210,3.4,71,5.4,34.77,18649,431968,648426,216458,6131.2,8.81,46.6
FARM_1193,Karnataka,Belagavi,Soybean,Kharif,4.9,683.3,25.8,68.4,8.8,6.39,62.6,105,56,41,Sprinkler,154,3.3,90,6.22,27.92,15843,303617,442337,138720,6286.3,9.89,62.6
FARM_1194,Tamil Nadu,Thanjavur,Maize,Kharif,6.6,986,26.3,57.1,10.1,7.13,62.5,145,33,56,Tube Well,192,4.5,81,5.54,34.39,14924,397469,513236,115767,5217.5,10.62,65.9
FARM_1195,Uttar Pradesh,Meerut,Maize,Kharif,11,742.7,30.4,64.4,8.1,6.69,58.1,137,66,42,Tube Well,188,3.9,84,5.14,55.92,16991,693732,950137,256405,6269.8,8.2,43.9
FARM_1196,Madhya Pradesh,Bhopal,Soybean,Kharif,11.8,1026.2,26.8,75.6,6.6,6.63,68,103,57,50,Tube Well,238,4.6,79,4.41,56,16694,670166,934864,264698,5838.2,7.55,46
FARM_1197,Andhra Pradesh,Chittoor,Maize,Kharif,10.7,761.1,27.4,81.5,6.2,6.76,70.7,158,70,49,Sprinkler,147,3,83,4.76,53.69,18543,622018,995574,373556,7250.8,6.56,56.7
FARM_1198,Haryana,Karnal,Maize,Kharif,9,860.1,27.4,92.6,6.8,6.92,60,148,58,27,Drip,169,3.5,76,5.42,45.95,13500,486321,620325,134004,5530.7,9.8,60.1
FARM_1199,Andhra Pradesh,Guntur,Groundnut,Kharif,6.3,863.3,27.8,56.7,8.1,6.95,55.9,125,56,39,Tube Well,189,5.1,77,6.89,42.5,16380,557571,696150,138579,7150.2,9.64,57.2
FARM_1200,Haryana,Kurukshetra,Groundnut,Kharif,9.6,852.5,29.3,78.3,6.6,7.2,58.6,116,33,36,Tube Well,177,4,87,5.54,53.74,17571,592639,944266,351627,6059.5,9.14,45.7
FARM_1201,Andhra Pradesh,Guntur,Rice,Kharif,5.1,765.8,29.4,62.9,9.9,6.54,63.6,118,53,44,Rainfed,154,3.9,84,5.42,27.56,13362,296945,368257,71312,6519,8.31,56
FARM_1202,Telangana,Nalgonda,Cotton,Kharif,9.4,937.2,24.2,61.6,7.2,6.67,69.7,124,41,38,Rainfed,163,4,84,4.98,44.11,16551,431908,730065,298157,6333.3,7.86,48.3
FARM_1203,Karnataka,Mysuru,Groundnut,Kharif,4.6,577.4,30.4,69.7,5.8,7.85,52.8,87,79,44,Canal,205,4.3,82,5.57,26.95,18239,304087,491541,187454,6827.1,8.16,62.5
FARM_1204,Andhra Pradesh,Krishna,Maize,Kharif,5.4,691.5,28.8,81.2,6.4,6.31,55.7,96,44,45,Sprinkler,186,3.8,81,6.26,35.38,17067,417741,603830,186089,7058.1,8.87,52.9
FARM_1205,Maharashtra,Nagpur,Maize,Kharif,9.3,809.2,29.7,73.8,6.3,6.82,60.8,108,54,41,Drip,219,4.1,70,6.68,66.28,15749,879732,1043844,164112,6444.9,10.36,52.9
FARM_1206,Uttar Pradesh,Kanpur,Groundnut,Kharif,8.4,1102.6,31.1,53.8,7.3,6.48,67.3,86,48,58,Rainfed,178,3.7,80,5.36,47.54,15616,600153,742385,142232,5990.5,8.95,54.1
FARM_1207,Gujarat,Junagadh,Groundnut,Kharif,8,738.1,26.9,75.8,8.1,6.76,72,130,53,48,Drip,163,3.9,73,6.26,50.06,17402,568425,871144,302719,6416.4,9.76,52.2
FARM_1208,Karnataka,Raichur,Soybean,Kharif,5.7,945.7,29.5,70.3,7.7,6.77,64.5,113,50,50,Tube Well,173,3.9,78,5.77,31.29,17810,360319,557275,196956,7232.6,7.98,60.1
FARM_1209,Maharashtra,Aurangabad,Rice,Kharif,9.5,1091.3,24,75.1,8.1,6.98,44.2,103,57,54,Rainfed,167,3.4,88,5.91,59.66,15083,619944,899852,279908,4988,11.85,65
FARM_1210,Maharashtra,Solapur,Maize,Kharif,8.1,1158.5,30.8,66.9,6.5,6.45,78.1,122,45,35,Tube Well,200,4.3,84,4.51,37.03,18092,411166,669947,258781,4836.3,9.33,62.1
FARM_1211,Tamil Nadu,Coimbatore,Groundnut,Kharif,9,608.6,31,73.9,8.2,6.9,58,116,56,32,Drip,233,3.5,88,5.38,46.86,17747,544306,831624,287318,5345,10.07,67.8
FARM_1212,Punjab,Bathinda,Groundnut,Kharif,8.7,727.6,28.1,58.1,8.1,6.26,54.8,151,54,61,Rainfed,177,4.4,90,5.84,54.95,16855,577367,926182,348815,6422.4,9.09,39.4
FARM_1213,Maharashtra,Nashik,Maize,Kharif,7.2,782,30.1,82.2,8.2,6.57,59.8,112,81,44,Canal,184,3.5,85,5.03,38.67,16631,432581,643121,210540,5420.4,9.28,60.5
FARM_1214,Madhya Pradesh,Jabalpur,Rice,Kharif,10.1,646.2,27.7,79.5,7.2,6.92,52.5,121,48,45,Sprinkler,187,4.5,77,4.44,46.82,14980,546912,701364,154452,6452.4,6.88,67.3
FARM_1215,Haryana,Kurukshetra,Maize,Kharif,8.8,1020,26.9,70.8,6.3,6.13,69.4,105,41,61,Sprinkler,153,4.3,73,5.72,46.35,15497,615620,718286,102666,6879.6,8.31,42.5
FARM_1216,Tamil Nadu,Madurai,Groundnut,Kharif,8.4,630.7,27.2,73.8,9.4,7.51,47.8,127,26,30,Canal,152,4.4,78,4.87,40.61,14996,443015,608988,165973,5227,9.32,50.3
FARM_1217,Madhya Pradesh,Ujjain,Maize,Kharif,7.6,811.6,27.1,65.3,9.7,6.65,68.4,98,46,18,Tube Well,163,3.3,82,6.22,48.72,16541,628381,805878,177497,6731.8,9.24,48.4
FARM_1218,Andhra Pradesh,Chittoor,Groundnut,Kharif,7.3,915.7,31.5,78,8,7.06,43.6,113,65,56,Tube Well,218,3.1,87,6.05,41.34,17876,429495,738994,309499,6421.7,9.42,67.6
FARM_1219,Karnataka,Raichur,Cotton,Kharif,5.4,1194.2,29.5,80.2,7.4,6.81,64.7,126,60,54,Drip,185,4.6,85,6.06,32.82,14414,370512,473067,102555,6056.1,10.01,71.1
FARM_1220,Haryana,Kurukshetra,Groundnut,Kharif,8.7,720.8,32,72.6,6.8,6.53,74.2,99,53,38,Rainfed,176,3.3,84,4.72,40.47,17736,457282,717776,260494,5755.1,8.2,58
FARM_1221,Andhra Pradesh,Anantapur,Soybean,Kharif,8.2,592,28.1,75.6,7.3,6.26,73.7,130,61,51,Tube Well,134,3.4,89,5.69,44.43,17030,591671,756643,164972,5967.6,9.53,56.7
FARM_1222,Punjab,Amritsar,Maize,Kharif,11.5,949.2,31.9,71.6,7,7.3,59.5,146,50,35,Tube Well,195,3.5,81,6.09,67.61,18645,908008,1260588,352580,5099.6,11.94,52.6
FARM_1223,Madhya Pradesh,Ujjain,Groundnut,Kharif,7,840.7,29.7,72.1,7.9,6.32,56.5,110,52,36,Rainfed,223,3.5,88,6.34,44.68,17779,517670,794366,276696,6386.7,9.93,47
FARM_1224,Haryana,Ambala,Cotton,Kharif,6.7,826,30.8,72,6.8,6.55,66.4,127,63,49,Tube Well,126,4.7,82,6.58,40.96,15486,415476,634307,218831,6645.4,9.9,61.2
FARM_1225,Uttar Pradesh,Agra,Cotton,Kharif,6.6,842.4,29.7,65.3,8,7.22,45.5,159,59,71,Drip,252,4.9,71,5.4,35.94,16661,406043,598796,192753,6248.9,8.64,63
FARM_1226,Telangana,Rangareddy,Cotton,Kharif,9.4,676.4,35.1,72.8,5.2,7.29,56.5,142,80,17,Sprinkler,209,3.4,79,2.93,28.11,19423,321448,545981,224533,6383.2,4.59,43.7
FARM_1227,Karnataka,Raichur,Rice,Kharif,8.4,807.1,30.5,75.2,6.8,6.6,53.1,110,52,40,Rainfed,168,5.2,92,6.4,53.98,18534,580173,1000465,420292,4221.2,15.16,52.8
FARM_1228,Punjab,Jalandhar,Groundnut,Kharif,7.8,854,25.9,67.9,6.8,7.42,56.2,112,50,51,Drip,194,4.2,83,5.75,41.16,15699,486350,646171,159821,5349.3,10.75,56.1
FARM_1229,Karnataka,Shimoga,Cotton,Kharif,8.3,947.4,32.1,70.5,6.5,6.93,47.8,88,39,41,Drip,185,3.8,72,5.82,46.03,17985,520858,827850,306992,6582.3,8.84,55.2
FARM_1230,Tamil Nadu,Thanjavur,Maize,Kharif,8.5,610.3,27.1,78.1,8.2,7.34,61.5,119,46,33,Sprinkler,161,3.6,91,6.13,46.77,16201,459185,757721,298536,5147,11.91,52.9
FARM_1231,Tamil Nadu,Madurai,Maize,Kharif,8.5,1012.1,27.3,65.2,5.9,6.63,71.5,107,33,38,Drip,148,4.3,82,5.06,42.63,17975,408173,766274,358101,6769.5,7.47,54.5
FARM_1232,Karnataka,Shimoga,Soybean,Kharif,9.5,761.8,27.3,62.8,4.9,6.75,50.7,102,63,40,Drip,144,4.3,80,6,53.68,16891,572014,906709,334695,6224.5,9.64,52.9
FARM_1233,Telangana,Warangal,Cotton,Kharif,10,897.6,27.5,71.2,5.5,6.92,63.1,114,53,33,Canal,163,5,87,6.01,57.96,16333,671237,946661,275424,5826.8,10.31,51.3
FARM_1234,Andhra Pradesh,Krishna,Soybean,Kharif,8.9,838.7,31.3,71,8.1,6.87,74.1,123,26,53,Rainfed,188,3.7,81,5.25,40.96,16043,469206,657121,187915,6300.6,8.33,58
FARM_1235,Maharashtra,Pune,Rice,Kharif,11.1,871.5,25.4,75.7,9.6,6.82,62.7,76,41,57,Sprinkler,180,3.3,80,6.49,72.6,18135,848402,1316601,468199,4507.4,14.4,55.6
FARM_1236,Gujarat,Surat,Groundnut,Kharif,5.8,890,30.3,60.4,6.7,7.07,77.9,83,62,53,Canal,188,4.2,83,5.18,31.18,15845,349640,494047,144407,5370.3,9.65,55
FARM_1237,Punjab,Patiala,Cotton,Kharif,8.6,710.7,29.8,89.5,6.2,6.43,59.2,157,58,47,Drip,257,4.1,73,5.64,50.33,16189,543481,814792,271311,6090.4,9.26,62.2
FARM_1238,Karnataka,Dharwad,Cotton,Kharif,9.7,827.9,29,77.8,6.8,6.6,54.1,134,47,43,Sprinkler,178,3.7,91,5.47,55.57,15727,661949,873949,212000,4981.8,10.98,49.8
FARM_1239,Uttar Pradesh,Agra,Maize,Kharif,8.7,660.9,28.5,80.1,7.7,7.08,59.4,118,53,52,Drip,144,2.4,70,5.05,45.38,17556,482729,796691,313962,6409,7.88,53.8
FARM_1240,Karnataka,Mysuru,Rice,Kharif,10.6,816.7,29.6,65.5,6.4,7.21,67,121,62,59,Tube Well,204,4.3,77,6.87,71.19,17069,820850,1215142,394292,6194.6,11.09,57.1
FARM_1241,Haryana,Ambala,Rice,Kharif,8.7,739,27.2,70.2,6.3,7.57,61,115,66,37,Canal,158,4.4,85,5.1,40.6,16752,444346,680131,235785,6252.2,8.16,51.1
FARM_1242,Haryana,Hisar,Cotton,Kharif,9.8,828,29,76.8,7,6.49,66.4,107,54,56,Canal,127,4.3,76,7.36,64.08,16069,720001,1029702,309701,6283.8,11.71,51.6
FARM_1243,Punjab,Bathinda,Maize,Kharif,6.5,1017.5,29.9,75.1,5.1,6.58,60.7,123,76,53,Tube Well,211,2.6,83,5.36,36.79,14851,445620,546368,100748,5937.3,9.03,48.3
FARM_1244,Andhra Pradesh,Anantapur,Rice,Kharif,7.4,885.7,31,62.8,6.4,6.73,56.3,134,72,37,Sprinkler,199,3.4,78,5.96,43.97,17602,464720,773960,309240,5593.5,10.66,60.2
FARM_1245,Madhya Pradesh,Indore,Soybean,Kharif,10.3,809.8,27.8,69.7,7.4,6.91,56.6,107,83,57,Rainfed,131,4.3,74,5.65,65.7,16640,720427,1093248,372821,6771,8.34,46.5
FARM_1246,Telangana,Rangareddy,Rice,Kharif,10,775.5,28.3,70,9.4,6.73,73.3,118,50,48,Rainfed,168,3.6,84,4.92,49.91,16674,569382,832199,262817,7256.2,6.78,51.8
FARM_1247,Haryana,Kurukshetra,Maize,Kharif,7.7,989.3,27.5,65.7,7.6,6.52,71.4,139,38,41,Canal,197,4.1,78,4.78,35.5,17325,365024,615038,250014,5217.7,9.16,44.2
FARM_1248,Gujarat,Junagadh,Maize,Kharif,9.5,658,26.3,66,7.2,6.72,61.8,144,65,46,Canal,238,3.9,85,4.15,43,17936,456501,771248,314747,7102,5.84,57.8
FARM_1249,Madhya Pradesh,Indore,Soybean,Kharif,6,827.7,26.7,69.6,6.8,6.52,58.6,102,54,51,Canal,149,3.8,79,5.88,36.91,15357,412693,566827,154134,7079.8,8.31,54.8
